sampling_code	field_code	RUV_treatment_code	date	longitude	latitude	depth	Absolute_time	Level_ID	Species	Distance	Size	Remark
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:49	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.282	14.344	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:08:15	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.89	6.755	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:03:27	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.238	12.318	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:04:41	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.345	8.558	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:27	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	5.056	15.109	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:55	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.765	13.556	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:08:47	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.919	13.525	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:45	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.168	14.882	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:28	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.633	15.724	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:03:42	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.326	13.398	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:17	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.646	10.507	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:56	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	0.806	13.77	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:06:11	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.445	16.048	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:53	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.441	10.826	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:09:02	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.327	15.039	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:08:20	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.598	13.58	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:03:38	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.295	13.688	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:06:31	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.617	12.352	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:51	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.564	21.647	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:07	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.782	9.912	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:06:35	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.413	13.021	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:45	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.493	12.455	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:04:59	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.495	12.775	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:37	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.53	12.222	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:09:25	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	5.23	16.032	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:45	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.966	12.879	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:38	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.771	13.977	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:02	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.972	9.679	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:45	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.634	13.261	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:08:32	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.525	7.547	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:45	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.661	14.364	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:33	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.553	14.275	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:17	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.845	9.994	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:54	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.313	14.337	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:12	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.343	13.342	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:52	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	0.69	14.389	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:30	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.535	16.546	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:30	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.848	11.23	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:04	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.554	16.271	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:39	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.162	17.182	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:01	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.142	10.691	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:58	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.465	10.611	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:04:47	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.261	13.285	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:45	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.161	10.913	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:37	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.032	11.225	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:04:47	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.582	9.858	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:17	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.468	12.805	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:03:12	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.717	11.933	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:06:35	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.23	12.074	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:03:43	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.301	11.287	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:17	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.749	11.809	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:04:20	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.905	11.947	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:06:40	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.13	17.494	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:09:44	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.561	13.524	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:08:39	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.082	11.405	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:08:39	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.218	11.727	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:45	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.084	16.687	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:55	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.276	14.509	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:45	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.266	18.622	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:51	Species	Lutjanus_bohar	5.937	31.229	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:45	Species	Lutjanus_bohar	6.491	29.392	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:18	Species	Lutjanus_bohar	5.321	28.401	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:06:36	Species	Lutjanus_bohar	3.397	27.765	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:10:13	Familly	Mullidae	4.121	9.616	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:09:15	Species	Labroides_dimidiatus	1.597	6.03	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:09:06	Species	Labroides_dimidiatus	1.783	6.824	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:09:57	Species	Chaetodon_meyeri	4.506	9.348	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:09:38	Species	Chaetodon_meyeri	4.048	11.426	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:21	Familly	Scaridae	2.906	28.36	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:51	Familly	Scaridae	4.071	26.047	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:45	Familly	Scaridae	5.169	24.095	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:36	Familly	Scaridae	2.364	19.803	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:29	Familly	Scaridae	3.423	26.325	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:06:31	Familly	Scaridae	4.183	27.175	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:42	Familly	Scaridae	4.593	26.847	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:09:29	Familly	Scaridae	4.057	20.413	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:01:38	Familly	Scaridae	4.645	21.998	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:31	Familly	Scaridae	1.587	21.98	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:16	Familly	Scaridae	3.876	26.783	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:10:24	Familly	Scaridae	1.945	25.498	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:42	Species	Paracanthurus_hepatus	5.15	20.036	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:51	Species	Paracanthurus_hepatus	4.441	26.187	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:08:31	Species	Chaetodon_trifasciatus	2.264	8.144	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:28	Species	Chaetodon_trifasciatus	0.877	10.999	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:35	Species	Chaetodon_trifasciatus	1.542	7.799	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:29	Species	Chaetodon_trifasciatus	0.932	12.673	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:38	Species	Chaetodon_trifasciatus	1.482	10.718	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:47	Species	Chromis_fieldi	3.384	4.255	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:47	Species	Chromis_fieldi	1.578	4.673	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:47	Species	Chromis_fieldi	3.765	4.207	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:47	Species	Chromis_fieldi	2.943	4.496	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:00:47	Species	Chromis_fieldi	3.482	4.531	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:08:11	Species	Naso_elegans	4.488	21.022	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:49	Species	Naso_elegans	5.772	21.886	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:50	Species	Naso_elegans	3.59	19.42	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:47	Species	Naso_elegans	3.308	23.618	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:06:48	Species	Naso_elegans	4.56	21.533	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:34	Species	Naso_elegans	3.593	26.696	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:10:45	Species	Naso_elegans	2.971	26.849	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:10:31	Species	Naso_elegans	3.469	28.857	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:04:00	Species	Sufflamen_bursa	4.494	13.14	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:04:50	Species	Sufflamen_bursa	3.439	13.33	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:33	Species	Acanthurus_leucosternon	1.972	11.36	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:02:36	Species	Acanthurus_leucosternon	4.263	11.537	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:07:21	Species	Acanthurus_leucosternon	4.005	12.85	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:05:01	Species	Acanthurus_leucosternon	4.012	10.029	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:03:27	Species	Acanthurus_leucosternon	3.832	9.177	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:04:25	Species	Chaetodon_lunula	2.312	17.46	
MA_MHA_203	C56	2017	3/21/2019	44.98373	-12.73264	9	9:04:16	Species	Chaetodon_lunula	4.122	15.917	
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:58:26	Genus	Oxycheilinus	2.868	16.727	
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:58:14	Genus	Oxycheilinus	3.225	16.796	
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:54:19	Species	Cheilinus_trilobatus	4.883	22.988	
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:54:07	Species	Cheilinus_trilobatus	5.006	19.604	
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:53:20	Species	Parupeneus_macronemus	1.165	5.316	
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:56:08	Species	Parupeneus_macronemus	1.395	16.888	
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:50:45	Species	Parupeneus_macronemus	1.729	6.074	
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:48:54	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.86	15.195	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:48:47	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.861	13.368	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:51:06	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.291	10.205	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:53:40	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.71	13.738	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:54:06	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	5.401	10.78	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:52:48	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.75	11.294	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:49:33	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.555	18.323	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:57:48	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.553	11.716	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:53:54	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.218	9.389	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:51:51	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.233	9.279	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:57:49	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.387	7.984	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:51:15	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.923	12.546	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:56:28	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	5.193	12.734	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:51:02	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.027	10.338	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:54:06	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	5.632	12.163	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:48:55	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.539	10.18	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:52:55	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.258	17.164	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:53:29	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.665	12.112	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:48:50	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.481	10.161	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:57:43	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.461	11.206	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:57:51	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.218	12.452	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:56:02	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.733	9.087	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:58:23	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.202	12.692	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:51:15	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.894	7.161	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:55:56	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.999	11.771	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:49:02	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.517	15.42	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:58:15	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.223	10.859	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:48:39	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.224	13.204	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:56:22	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	4.381	9.715	Impossible to differenciate among these 3 species
MA_MHA_203	C56	2019	3/21/2019	44.98373	-12.73264	9	9:49:44	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.071	15.011	Impossible to differenciate among these 3 species
